ip.src,ip.dst,tcp.srcport
192.168.10.15,151.101.22.2,50174
192.168.10.15,151.101.22.2,50175
192.168.10.15,151.101.22.2,50176
192.168.10.14,74.125.22.108,59211
192.168.10.15,199.38.183.176,50177
192.168.10.15,172.217.11.34,50178
192.168.10.15,35.186.244.130,50179
192.168.10.15,172.217.6.193,50180
192.168.10.15,216.58.218.228,50181
192.168.10.15,216.58.218.228,50182
192.168.10.15,23.194.142.69,50183
192.168.10.15,34.203.126.24,50184
192.168.10.15,72.21.91.29,50185
192.168.10.15,174.35.76.25,50186
192.168.10.15,174.35.76.25,50187
192.168.10.15,35.186.244.130,50188
192.168.10.16,183.177.44.64,47480
192.168.10.16,183.177.44.64,47484
192.168.10.16,183.177.44.64,47486
192.168.10.17,74.117.200.68,38529
192.168.10.17,74.117.200.68,38530
192.168.10.15,34.210.245.93,50189
192.168.10.15,52.84.26.24,50190
192.168.10.14,121.242.123.135,59212
192.168.10.17,74.117.200.68,38531
192.168.10.17,74.117.200.68,38532
192.168.10.15,137.200.4.16,50191
192.168.10.15,52.84.26.156,50192
192.168.10.15,52.84.26.156,50193
192.168.10.15,52.84.26.156,50194
192.168.10.15,52.84.26.156,50195
192.168.10.15,52.84.26.156,50196
192.168.10.15,52.84.26.156,50197
192.168.10.15,137.200.4.16,50198
192.168.10.15,137.200.4.16,50199
192.168.10.15,137.200.4.16,50200
192.168.10.15,137.200.4.16,50201
192.168.10.15,137.200.4.16,50202
192.168.10.15,172.217.12.174,50203
192.168.10.15,172.217.12.142,50204
192.168.10.15,172.217.12.174,50205
192.168.10.15,151.101.208.222,50206
192.168.10.15,151.101.208.222,50207
192.168.10.15,172.217.12.206,50208
192.168.10.15,172.217.12.206,50209
192.168.10.15,104.88.57.70,50210
192.168.10.15,104.88.57.70,50211
192.168.10.15,172.217.12.142,50212
192.168.10.15,172.217.12.142,50213
192.168.10.15,209.85.144.155,50214
192.168.10.15,23.50.75.27,50215
192.168.10.15,23.50.75.27,50216
192.168.10.15,23.50.75.27,50217
192.168.10.15,23.50.75.27,50218
192.168.10.12,192.168.10.3,44276
192.168.10.12,192.168.10.3,44276
192.168.10.16,54.213.76.99,58518
192.168.10.16,72.21.91.29,33200
192.168.10.15,23.194.142.69,50219
192.168.10.17,74.117.200.68,38533
192.168.10.16,35.163.114.185,47536
192.168.10.17,74.117.200.68,38534
192.168.10.51,162.213.33.50,49033
192.168.10.51,162.213.33.50,49034
192.168.10.51,162.213.33.50,49033
192.168.10.51,162.213.33.50,49034
192.168.10.5,65.52.108.153,49406
192.168.10.51,162.213.33.50,49033
192.168.10.51,162.213.33.50,49034
192.168.10.12,192.168.10.3,44278
192.168.10.12,192.168.10.3,44278
192.168.10.16,183.177.44.64,47480
192.168.10.14,121.242.123.135,59213
192.168.10.16,183.177.44.64,47486
192.168.10.16,183.177.44.64,47484
192.168.10.14,121.242.123.135,59214
192.168.10.51,162.213.33.50,49033
192.168.10.51,162.213.33.50,49034
192.168.10.12,192.168.10.50,34354
192.168.10.12,192.168.10.50,34354
192.168.10.12,192.168.10.50,54006
192.168.10.12,192.168.10.50,54006
192.168.10.12,192.168.10.50,60762
192.168.10.12,192.168.10.50,60762
192.168.10.12,74.125.22.109,57298
192.168.10.12,192.168.10.50,54012
192.168.10.12,192.168.10.50,54012
192.168.10.5,23.194.182.93,49407
192.168.10.17,74.117.200.68,38535
192.168.10.17,74.117.200.68,38536
192.168.10.12,72.249.192.50,59514
192.168.10.12,72.249.192.50,59516
192.168.10.12,199.15.188.146,42178
192.168.10.12,23.50.75.27,57194
192.168.10.12,23.208.162.86,55812
192.168.10.12,23.50.75.27,57198
192.168.10.12,23.50.75.27,57200
192.168.10.12,23.208.146.227,58136
192.168.10.51,162.213.33.50,49033
192.168.10.51,162.213.33.50,49034
192.168.10.12,34.194.85.81,35308
192.168.10.12,172.217.11.14,45664
192.168.10.12,23.199.172.151,59224
192.168.10.12,66.235.147.244,45132
192.168.10.12,66.235.147.244,45134
192.168.10.12,172.217.12.142,49136
192.168.10.12,72.21.91.29,57852
192.168.10.12,72.21.91.29,57854
192.168.10.12,172.217.12.142,49142
192.168.10.12,72.21.91.29,57858
192.168.10.12,72.21.91.29,57860
192.168.10.12,172.217.10.230,59918
192.168.10.12,172.217.12.142,49150
192.168.10.12,172.217.3.110,45344
192.168.10.12,34.194.85.81,35336
192.168.10.12,34.194.85.81,35338
192.168.10.12,172.217.3.110,45350
192.168.10.12,34.194.85.81,35342
192.168.10.12,34.194.85.81,35344
192.168.10.12,34.194.85.81,35346
192.168.10.12,172.217.10.230,59936
192.168.10.12,63.251.88.51,55360
192.168.10.12,63.251.88.51,55362
192.168.10.12,52.35.208.52,53212
192.168.10.12,52.35.208.52,53214
192.168.10.12,23.50.75.27,57256
192.168.10.12,23.50.75.27,57254
192.168.10.12,23.50.75.27,57258
192.168.10.12,23.50.75.27,57260
192.168.10.12,156.154.200.36,59648
192.168.10.12,23.50.75.27,57264
192.168.10.12,66.235.144.46,50912
192.168.10.5,192.168.10.50,49408
192.168.10.5,192.168.10.50,49408
192.168.10.5,192.168.10.50,49409
192.168.10.5,192.168.10.50,49409
192.168.10.12,52.35.5.132,44572
192.168.10.12,72.21.91.29,57906
192.168.10.5,65.52.108.154,49410
192.168.10.5,65.52.108.154,49410
192.168.10.17,74.117.200.68,38537
192.168.10.17,74.117.200.68,38538
192.168.10.14,121.242.123.135,59215
192.168.10.5,65.52.108.154,49410
192.168.10.12,52.216.225.107,52236
192.168.10.12,91.189.95.83,48286
192.168.10.12,91.189.88.149,36542
192.168.10.12,91.189.88.161,59076
192.168.10.5,192.168.10.50,49411
192.168.10.5,192.168.10.50,49411
192.168.10.17,74.117.200.68,38539
192.168.10.17,74.117.200.68,38540
192.168.10.5,192.168.10.50,49412
192.168.10.5,192.168.10.50,49412
192.168.10.5,74.125.192.109,49413
192.168.10.12,192.168.10.3,35060
192.168.10.12,192.168.10.3,35060
192.168.10.12,192.168.10.3,44384
192.168.10.12,192.168.10.3,44384
192.168.10.12,192.168.10.3,35064
192.168.10.12,192.168.10.3,35064
192.168.10.12,192.168.10.3,44388
192.168.10.12,192.168.10.3,44388
192.168.10.14,121.242.123.135,59216
192.168.10.17,74.117.200.68,38541
192.168.10.17,74.117.200.68,38542
192.168.10.19,23.46.179.178,37196
192.168.10.19,104.88.8.185,35940
192.168.10.19,104.88.8.185,35941
192.168.10.19,104.88.8.185,35942
192.168.10.19,104.88.8.185,35943
192.168.10.19,104.88.8.185,35944
192.168.10.19,104.88.8.185,35945
192.168.10.5,65.55.252.93,49414
192.168.10.17,74.117.200.68,38543
192.168.10.17,74.117.200.68,38544
192.168.10.17,104.88.94.120,53929
192.168.10.17,23.50.75.27,32993
192.168.10.17,216.58.219.234,40177
192.168.10.17,104.88.94.120,53932
192.168.10.17,23.194.108.111,49156
192.168.10.17,52.216.18.144,37769
192.168.10.17,104.88.94.120,53935
192.168.10.17,104.88.94.120,53936
192.168.10.17,104.88.94.120,53937
192.168.10.17,104.88.94.120,53938
192.168.10.17,172.217.12.142,42856
192.168.10.17,172.217.12.142,42857
192.168.10.17,72.21.91.29,53132
192.168.10.17,72.21.91.29,53133
192.168.10.17,172.217.12.174,57900
192.168.10.17,172.217.10.234,52499
192.168.10.17,151.101.20.175,35163
192.168.10.17,23.194.140.85,56700
192.168.10.17,107.20.161.4,56673
192.168.10.17,52.202.38.240,55517
192.168.10.17,172.217.11.34,42537
192.168.10.17,172.217.10.234,52505
192.168.10.17,52.84.40.102,46520
192.168.10.17,52.84.40.142,53019
192.168.10.8,54.148.72.151,49237
192.168.10.17,209.85.144.157,45434
192.168.10.17,209.85.144.157,45435
192.168.10.17,172.217.6.195,49221
192.168.10.17,172.217.6.195,49222
192.168.10.17,172.217.6.195,49223
192.168.10.17,172.217.6.195,49224
192.168.10.17,54.235.108.255,49421
192.168.10.8,72.21.91.29,49238
192.168.10.17,172.217.9.226,34569
192.168.10.17,172.217.9.226,34570
192.168.10.17,172.217.9.226,34571
192.168.10.17,54.231.120.138,47672
192.168.10.8,52.25.255.160,49239
192.168.10.8,52.25.255.160,49240
192.168.10.8,52.25.255.160,49241
192.168.10.8,52.25.255.160,49242
192.168.10.8,52.25.255.160,49243
192.168.10.8,52.25.255.160,49244
192.168.10.8,72.21.91.29,49245
192.168.10.8,72.21.91.29,49247
192.168.10.8,72.21.91.29,49246
192.168.10.8,72.21.91.29,49248
192.168.10.17,172.217.12.177,43473
192.168.10.17,72.5.205.54,34072
192.168.10.17,172.217.9.226,34575
192.168.10.17,172.217.11.34,42555
192.168.10.17,52.84.40.131,36257
192.168.10.17,172.217.11.34,42557
192.168.10.17,172.217.9.226,34579
192.168.10.17,52.84.40.131,36260
192.168.10.17,157.240.18.19,58346
192.168.10.8,72.21.91.29,49249
192.168.10.17,52.45.199.60,37251
192.168.10.17,192.168.10.50,39176
192.168.10.17,192.168.10.50,39176
192.168.10.17,172.217.12.177,43484
192.168.10.17,216.58.218.228,57300
192.168.10.17,216.58.218.228,57301
192.168.10.17,52.84.26.215,55008
192.168.10.17,172.217.11.34,42567
192.168.10.17,192.168.10.50,35137
192.168.10.17,192.168.10.50,35137
192.168.10.17,52.84.26.217,40085
192.168.10.17,172.217.3.97,36242
192.168.10.17,172.217.11.34,42571
192.168.10.8,52.43.87.30,49250
192.168.10.17,72.5.205.42,47854
192.168.10.17,172.217.5.227,38558
192.168.10.17,172.217.5.227,38559
192.168.10.17,52.84.26.217,40091
192.168.10.17,172.217.3.97,36248
192.168.10.17,23.23.204.145,54744
192.168.10.17,34.192.121.38,48451
192.168.10.17,156.154.200.36,59167
192.168.10.17,209.15.36.23,44267
192.168.10.17,184.73.198.130,40251
192.168.10.17,34.192.121.38,48455
192.168.10.17,68.67.178.110,42183
192.168.10.17,54.235.89.91,42006
192.168.10.17,72.167.239.239,44191
192.168.10.17,23.208.101.109,53201
192.168.10.17,74.117.199.102,58563
192.168.10.17,107.20.243.207,33922
192.168.10.17,54.173.192.229,48029
192.168.10.17,63.251.98.12,55381
192.168.10.17,23.23.164.82,42800
192.168.10.17,23.23.164.82,42801
192.168.10.17,23.50.75.27,33068
192.168.10.17,72.167.239.239,44200
192.168.10.17,23.23.164.82,42804
192.168.10.17,23.50.75.27,33071
192.168.10.17,23.50.75.27,33072
192.168.10.17,23.50.75.27,33073
192.168.10.17,23.50.75.27,33074
192.168.10.17,72.167.239.239,44206
192.168.10.17,72.167.239.239,44207
192.168.10.17,72.167.239.239,44208
192.168.10.17,23.50.75.27,33078
192.168.10.17,23.50.75.27,33079
192.168.10.17,208.185.118.98,40360
192.168.10.17,172.217.10.2,33065
192.168.10.17,172.217.3.98,48996
192.168.10.17,23.23.164.82,42817
192.168.10.17,23.23.164.82,42818
192.168.10.17,52.44.215.252,40162
192.168.10.17,52.216.16.168,44611
192.168.10.17,54.165.78.100,37538
192.168.10.51,23.208.96.93,46293
192.168.10.51,23.4.43.27,43699
192.168.10.12,35.165.181.13,59664
192.168.10.17,74.117.200.68,38641
192.168.10.17,74.117.200.68,38642
192.168.10.15,35.163.114.185,50220
192.168.10.14,65.55.44.109,59217
192.168.10.15,54.210.94.172,50221
192.168.10.15,208.185.118.99,50222
192.168.10.25,192.168.10.50,49200
192.168.10.25,192.168.10.50,49200
192.168.10.15,72.21.91.29,50223
192.168.10.51,162.213.33.50,49037
192.168.10.51,162.213.33.50,49038
192.168.10.51,162.213.33.50,49037
192.168.10.51,162.213.33.50,49038
192.168.10.17,74.117.200.68,38643
192.168.10.17,74.117.200.68,38644
192.168.10.15,23.11.224.29,50224
192.168.10.15,208.185.118.89,50225
192.168.10.15,208.185.118.89,50226
192.168.10.15,209.48.71.112,50227
192.168.10.15,23.11.224.29,50228
192.168.10.15,209.48.71.112,50229
192.168.10.15,208.185.118.89,50230
192.168.10.15,208.185.118.89,50231
192.168.10.15,23.11.224.29,50232
192.168.10.15,209.48.71.112,50233
192.168.10.15,208.185.118.89,50234
192.168.10.15,208.185.118.89,50235
192.168.10.15,209.48.71.112,50236
192.168.10.15,209.48.71.112,50237
192.168.10.15,209.48.71.112,50238
192.168.10.15,52.43.121.89,50239
192.168.10.15,52.43.121.89,50240
192.168.10.15,104.88.81.199,50241
192.168.10.15,172.217.11.34,50242
192.168.10.15,172.217.11.34,50243
192.168.10.15,23.194.109.177,50244
192.168.10.15,23.208.94.91,50245
192.168.10.15,192.243.250.65,50246
192.168.10.15,151.101.20.249,50247
192.168.10.15,192.243.250.65,50248
192.168.10.15,172.217.10.230,50249
192.168.10.15,172.217.10.230,50250
192.168.10.15,38.69.238.16,50251
192.168.10.15,38.69.238.16,50252
192.168.10.15,23.208.94.91,50253
192.168.10.15,23.208.94.91,50254
192.168.10.15,23.23.214.121,50255
192.168.10.15,172.217.10.230,50256
192.168.10.15,172.217.10.230,50257
192.168.10.15,172.217.10.230,50258
192.168.10.15,172.217.10.230,50259
192.168.10.15,172.217.10.230,50260
192.168.10.15,23.23.214.121,50261
192.168.10.15,172.217.10.230,50262
192.168.10.15,172.217.10.230,50263
192.168.10.15,172.217.10.230,50264
192.168.10.15,172.217.10.230,50265
192.168.10.15,172.217.10.230,50266
192.168.10.15,67.131.160.42,50267
192.168.10.15,67.131.160.42,50268
192.168.10.15,98.139.225.35,50269
192.168.10.15,104.244.43.80,50270
192.168.10.15,34.196.134.13,50271
192.168.10.15,157.240.18.19,50272
192.168.10.15,184.73.199.81,50273
192.168.10.15,184.73.199.81,50274
192.168.10.15,199.38.164.55,50275
192.168.10.15,172.217.10.230,50276
192.168.10.15,172.217.10.230,50277
192.168.10.15,172.217.10.230,50278
192.168.10.15,172.217.10.230,50279
192.168.10.15,34.196.134.13,50280
192.168.10.15,199.38.164.55,50281
192.168.10.15,199.38.164.55,50282
192.168.10.15,23.11.224.29,50283
192.168.10.15,184.73.198.130,50284
192.168.10.15,23.208.101.109,50285
192.168.10.15,23.208.101.109,50286
192.168.10.15,8.18.45.80,50287
192.168.10.15,8.18.45.80,50288
192.168.10.15,184.73.198.130,50289
192.168.10.15,23.11.224.29,50290
192.168.10.15,67.131.160.42,50291
192.168.10.15,67.131.160.42,50292
192.168.10.15,67.131.160.42,50293
192.168.10.15,67.131.160.42,50294
192.168.10.15,172.217.10.230,50295
192.168.10.15,172.217.10.230,50296
192.168.10.15,38.126.130.202,50297
192.168.10.15,72.30.3.43,50298
192.168.10.15,198.51.152.184,50299
192.168.10.15,72.30.3.43,50300
192.168.10.15,198.51.152.184,50301
192.168.10.15,23.208.94.91,50302
192.168.10.15,23.208.94.91,50303
192.168.10.15,52.201.35.194,50304
192.168.10.15,52.201.35.194,50305
192.168.10.15,151.101.208.70,50306
192.168.10.15,151.101.208.70,50307
192.168.10.15,156.154.200.36,50308
192.168.10.15,23.208.160.244,50309
192.168.10.15,23.208.160.244,50310
192.168.10.15,156.154.200.36,50311
192.168.10.15,52.40.231.132,50312
192.168.10.15,52.40.231.132,50313
192.168.10.15,52.201.35.194,50314
192.168.10.19,66.77.22.129,54668
192.168.10.15,172.217.3.98,50315
192.168.10.19,66.77.22.129,54669
192.168.10.15,63.251.88.51,50316
192.168.10.15,23.208.94.91,50317
192.168.10.15,23.208.94.91,50318
192.168.10.15,151.101.210.2,50319
192.168.10.15,208.185.118.99,50320
192.168.10.15,172.217.3.97,50321
192.168.10.19,66.77.22.129,54668
192.168.10.15,151.101.209.181,50322
192.168.10.15,151.101.209.181,50323
192.168.10.19,66.77.22.129,54669
192.168.10.15,151.101.210.2,50324
192.168.10.15,192.73.240.46,50325
192.168.10.15,151.101.210.2,50326
192.168.10.15,151.101.210.2,50327
192.168.10.15,151.101.210.2,50328
192.168.10.15,151.101.210.2,50329
192.168.10.15,151.101.210.2,50330
192.168.10.15,151.101.210.2,50331
192.168.10.15,151.101.210.2,50332
192.168.10.15,151.101.210.2,50333
192.168.10.15,199.38.183.176,50334
192.168.10.15,172.217.11.34,50335
192.168.10.15,35.186.244.130,50336
192.168.10.15,35.186.244.130,50337
192.168.10.15,216.58.218.228,50338
192.168.10.15,172.217.11.34,50339
192.168.10.15,216.58.218.228,50340
192.168.10.15,172.217.11.34,50341
192.168.10.15,23.195.254.71,50342
192.168.10.19,66.77.22.129,54668
192.168.10.19,66.77.22.129,54669
192.168.10.15,119.9.27.46,50343
192.168.10.8,52.84.26.24,49251
192.168.10.8,52.84.26.24,49252
192.168.10.8,52.84.26.24,49253
192.168.10.8,52.84.26.24,49254
192.168.10.8,52.84.26.24,49255
192.168.10.8,52.84.26.24,49256
192.168.10.8,116.213.214.215,49257
192.168.10.8,116.213.214.215,49258
192.168.10.8,116.213.214.215,49259
192.168.10.17,74.117.200.68,38645
192.168.10.17,74.117.200.68,38646
192.168.10.8,104.16.24.216,49260
192.168.10.8,104.16.24.216,49261
192.168.10.8,104.16.24.216,49262
192.168.10.19,66.77.22.129,54668
192.168.10.19,66.77.22.129,54669
192.168.10.8,121.12.98.62,49263
192.168.10.8,121.12.98.62,49264
192.168.10.8,121.12.98.63,49265
192.168.10.8,121.12.98.63,49266
192.168.10.8,121.12.98.63,49267
192.168.10.8,121.12.98.63,49268
192.168.10.8,121.12.98.63,49269
192.168.10.8,121.12.98.63,49270
192.168.10.8,121.12.98.64,49271
192.168.10.8,121.12.98.64,49272
192.168.10.8,121.12.98.64,49273
192.168.10.8,121.12.98.64,49275
192.168.10.8,121.12.98.64,49274
192.168.10.8,121.12.98.64,49276
192.168.10.8,121.12.98.64,49277
192.168.10.8,121.14.255.41,49278
192.168.10.8,121.14.255.82,49279
192.168.10.8,121.14.255.82,49280
192.168.10.8,121.12.98.62,49281
192.168.10.8,121.12.98.63,49282
192.168.10.8,121.12.98.64,49283
192.168.10.8,121.12.98.64,49284
192.168.10.8,121.14.255.82,49285
192.168.10.8,121.14.255.82,49286
192.168.10.8,104.16.24.216,49287
192.168.10.8,116.213.214.215,49288
192.168.10.8,116.213.214.215,49289
192.168.10.8,121.12.98.62,49263
192.168.10.8,121.12.98.64,49274
192.168.10.8,121.14.255.82,49280
192.168.10.8,121.14.255.82,49279
192.168.10.8,121.14.255.82,49286
192.168.10.19,66.77.22.129,54668
192.168.10.19,66.77.22.129,54669
192.168.10.8,121.14.255.82,49286
192.168.10.17,74.117.200.68,38647
192.168.10.14,104.20.3.12,59218
192.168.10.14,104.20.51.244,59219
192.168.10.14,52.84.26.98,59220
192.168.10.14,52.84.26.98,59221
192.168.10.14,172.217.3.98,59222
192.168.10.14,94.75.239.5,59223
192.168.10.14,94.75.239.5,59224
192.168.10.14,52.84.40.131,59225
192.168.10.14,52.84.40.131,59226
192.168.10.14,172.217.10.226,59227
192.168.10.14,172.217.10.226,59228
192.168.10.14,172.217.12.142,59229
192.168.10.14,94.31.29.55,59230
192.168.10.14,94.31.29.55,59231
192.168.10.14,151.101.21.130,59232
192.168.10.14,172.217.12.142,59233
192.168.10.14,172.217.12.142,59234
192.168.10.14,172.217.12.142,59235
192.168.10.14,23.50.75.27,59236
192.168.10.14,23.50.75.27,59237
192.168.10.14,23.50.75.27,59238
192.168.10.14,23.50.75.27,59239
192.168.10.14,172.217.6.194,59240
192.168.10.14,172.217.12.200,59241
192.168.10.14,172.217.12.200,59242
192.168.10.14,192.229.163.175,59243
192.168.10.14,192.229.163.175,59244
192.168.10.14,68.67.178.176,59245
192.168.10.14,172.217.6.238,59246
192.168.10.14,157.240.18.19,59247
192.168.10.14,104.118.220.130,59248
192.168.10.14,104.118.220.130,59249
192.168.10.14,172.217.6.238,59250
192.168.10.14,94.31.29.55,59251
192.168.10.14,94.31.29.55,59252
192.168.10.14,172.217.3.97,59253
192.168.10.14,72.21.91.29,59254
192.168.10.14,72.21.91.29,59255
192.168.10.14,172.217.10.226,59256
192.168.10.14,172.217.3.97,59257
192.168.10.14,172.217.10.230,59258
192.168.10.14,172.217.10.230,59259
192.168.10.14,172.217.10.226,59260
192.168.10.14,172.217.10.226,59261
192.168.10.14,172.217.10.226,59262
192.168.10.14,216.58.218.228,59263
192.168.10.14,216.58.218.228,59264
192.168.10.14,172.217.6.198,59265
192.168.10.14,209.85.144.155,59266
192.168.10.14,172.217.3.98,59267
192.168.10.14,31.13.73.36,59268
192.168.10.14,52.84.28.7,59269
192.168.10.14,31.13.73.36,59270
192.168.10.14,172.217.3.98,59271
192.168.10.14,52.84.28.7,59272
192.168.10.14,31.13.73.36,59273
192.168.10.14,209.85.144.155,59274
192.168.10.14,50.112.95.22,59275
192.168.10.14,31.13.71.1,59276
192.168.10.14,31.13.71.1,59277
192.168.10.14,62.161.94.230,59278
192.168.10.14,62.161.94.230,59279
192.168.10.14,178.255.83.1,59280
192.168.10.14,172.217.8.3,59281
192.168.10.14,172.217.8.3,59282
192.168.10.14,172.217.8.3,59283
192.168.10.14,178.255.83.1,59284
192.168.10.14,172.217.8.3,59285
192.168.10.14,172.217.8.3,59286
192.168.10.14,172.217.8.3,59287
192.168.10.14,52.84.40.37,59288
192.168.10.14,172.217.12.142,59289
192.168.10.14,74.119.118.82,59290
192.168.10.14,172.217.12.142,59291
192.168.10.14,74.119.118.82,59292
192.168.10.14,23.194.108.196,59293
192.168.10.14,23.194.108.196,59294
192.168.10.14,74.217.253.90,59295
192.168.10.14,172.217.3.98,59296
192.168.10.14,23.50.75.27,59297
192.168.10.14,23.50.75.27,59298
192.168.10.14,52.16.49.199,59299
192.168.10.14,52.16.49.199,59300
192.168.10.14,52.16.49.199,59301
192.168.10.14,23.50.75.27,59302
192.168.10.14,23.50.75.27,59303
192.168.10.14,23.50.75.27,59304
192.168.10.14,52.203.166.101,59305
192.168.10.14,52.84.40.155,59306
192.168.10.14,74.217.253.61,59307
192.168.10.14,74.217.253.61,59308
192.168.10.14,178.250.2.85,59309
192.168.10.14,74.217.253.61,59310
192.168.10.14,74.217.253.61,59311
192.168.10.14,72.167.239.239,59312
192.168.10.14,72.167.239.239,59313
192.168.10.14,23.50.75.27,59314
192.168.10.14,104.20.2.12,59315
192.168.10.14,104.20.2.12,59316
192.168.10.14,104.20.2.12,59317
192.168.10.14,104.20.2.12,59318
192.168.10.14,104.20.2.12,59319
192.168.10.14,104.20.2.12,59320
192.168.10.14,23.50.75.27,59321
192.168.10.14,23.50.75.27,59322
192.168.10.14,23.205.18.73,59323
192.168.10.14,104.88.51.144,59324
192.168.10.14,104.88.51.144,59325
192.168.10.14,74.217.253.70,59326
192.168.10.14,74.217.253.70,59327
192.168.10.14,34.205.110.130,59328
192.168.10.14,34.205.110.130,59329
192.168.10.14,129.146.12.97,59330
192.168.10.14,52.86.123.247,59331
192.168.10.14,52.71.208.172,59332
192.168.10.14,74.217.253.90,59333
192.168.10.14,74.217.253.90,59334
192.168.10.14,72.167.239.239,59335
192.168.10.14,68.67.178.243,59336
192.168.10.14,68.67.178.243,59337
192.168.10.14,23.50.75.27,59338
192.168.10.14,173.241.242.143,59339
192.168.10.14,173.241.242.143,59340
192.168.10.14,98.139.225.43,59341
192.168.10.14,98.139.225.43,59342
192.168.10.14,8.43.72.98,59343
192.168.10.14,8.43.72.98,59344
192.168.10.14,52.84.40.136,59345
192.168.10.14,52.16.178.12,59346
192.168.10.14,104.88.51.144,59347
192.168.10.14,104.88.51.144,59348
192.168.10.14,172.217.10.33,59349
192.168.10.14,54.209.79.201,59350
192.168.10.14,54.209.79.201,59351
192.168.10.14,23.50.75.27,59352
192.168.10.14,23.50.75.27,59353
192.168.10.14,23.50.75.27,59354
192.168.10.14,23.194.108.196,59355
192.168.10.14,54.148.79.143,59356
192.168.10.14,54.148.79.143,59357
192.168.10.14,72.167.239.239,59358
192.168.10.14,72.167.239.239,59359
192.168.10.14,157.240.18.19,59360
192.168.10.14,74.217.253.60,59361
192.168.10.14,74.217.253.60,59362
192.168.10.14,52.84.28.140,59363
192.168.10.14,52.84.28.140,59364
192.168.10.14,178.250.2.77,59365
192.168.10.14,52.201.109.210,59366
192.168.10.14,52.201.109.210,59368
192.168.10.14,178.250.2.77,59367
192.168.10.14,52.21.134.132,59369
192.168.10.14,35.190.166.46,59370
192.168.10.14,35.190.166.46,59371
192.168.10.14,23.194.141.179,59372
192.168.10.14,5.196.119.250,59373
192.168.10.14,5.196.119.250,59374
192.168.10.14,52.55.169.85,59375
192.168.10.14,52.55.169.85,59376
192.168.10.14,176.9.103.51,59377
192.168.10.14,176.9.103.51,59378
192.168.10.14,52.55.152.195,59379
192.168.10.14,195.93.42.12,59380
192.168.10.14,192.82.242.50,59381
192.168.10.14,192.82.242.50,59382
192.168.10.14,23.194.141.229,59383
192.168.10.14,98.139.225.35,59384
192.168.10.14,152.163.56.2,59385
192.168.10.14,107.178.242.85,59386
192.168.10.14,54.210.220.88,59387
192.168.10.14,23.195.252.212,59388
192.168.10.14,185.86.139.29,59389
192.168.10.14,178.255.83.1,59390
192.168.10.14,178.255.83.1,59391
192.168.10.14,72.167.239.239,59392
192.168.10.14,178.255.83.1,59393
192.168.10.14,178.255.83.1,59394
192.168.10.14,151.101.208.68,59395
192.168.10.14,151.101.22.2,59396
192.168.10.14,74.119.118.94,59397
192.168.10.14,178.255.83.1,59398
192.168.10.14,178.255.83.1,59399
192.168.10.14,178.255.83.1,59400
192.168.10.14,178.255.83.1,59401
192.168.10.5,54.201.188.11,49415
192.168.10.14,178.255.83.1,59402
192.168.10.14,178.255.83.1,59403
192.168.10.14,178.255.83.1,59404
192.168.10.14,72.167.239.239,59405
192.168.10.14,178.255.83.1,59406
192.168.10.14,178.255.83.1,59407
192.168.10.14,23.203.96.167,59408
192.168.10.14,23.194.141.229,59409
192.168.10.14,74.119.118.94,59410
192.168.10.14,23.50.75.27,59411
192.168.10.14,23.50.75.27,59412
192.168.10.14,172.217.12.206,59413
192.168.10.14,74.119.118.94,59414
192.168.10.14,172.217.12.206,59415
192.168.10.17,74.117.200.68,38648
192.168.10.17,74.117.200.68,38649
192.168.10.19,66.77.22.129,54668
192.168.10.19,66.77.22.129,54669
192.168.10.15,23.194.142.69,50344
192.168.10.51,172.217.12.206,34864
192.168.10.51,172.217.3.110,45721
192.168.10.5,64.147.131.201,49416
192.168.10.5,72.167.239.239,49417
192.168.10.5,64.147.131.160,49418
192.168.10.5,64.147.131.160,49419
192.168.10.5,64.147.131.160,49420
192.168.10.5,64.147.131.160,49421
192.168.10.5,64.147.131.160,49422
192.168.10.5,64.147.131.160,49423
192.168.10.5,151.101.22.109,49424
192.168.10.5,151.101.22.109,49425
192.168.10.5,64.147.131.160,49426
192.168.10.5,64.147.131.160,49427
192.168.10.5,64.147.131.160,49428
192.168.10.5,64.147.131.160,49429
192.168.10.5,64.147.131.160,49430
192.168.10.5,64.147.131.160,49431
192.168.10.5,64.147.131.160,49432
192.168.10.5,64.147.131.160,49433
192.168.10.5,172.217.6.238,49434
192.168.10.5,172.217.10.226,49435
192.168.10.5,64.147.131.160,49436
192.168.10.5,172.217.12.200,49437
192.168.10.5,172.217.10.226,49438
192.168.10.5,64.147.131.160,49439
192.168.10.5,64.147.131.160,49440
192.168.10.5,173.241.242.220,49441
192.168.10.5,173.241.242.220,49442
192.168.10.5,74.217.63.18,49443
192.168.10.5,64.147.131.160,49444
192.168.10.5,23.199.33.142,49445
192.168.10.5,172.217.12.142,49446
192.168.10.5,172.217.12.142,49447
192.168.10.5,172.217.12.142,49448
192.168.10.5,172.217.12.142,49449
192.168.10.5,72.21.91.29,49450
192.168.10.5,23.50.75.27,49451
192.168.10.5,23.50.75.27,49452
192.168.10.5,23.50.75.27,49453
192.168.10.5,23.50.75.27,49454
192.168.10.5,23.50.75.27,49455
192.168.10.5,23.50.75.27,49456
192.168.10.5,72.249.192.50,49457
192.168.10.5,72.249.192.50,49458
192.168.10.5,172.217.6.194,49459
192.168.10.5,172.217.6.194,49460
